date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:39	47768/47768	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:38%20GMT	https://html.cleanui.cloud/vendors/jquery-typeahead/dist/jquery.typeahead.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-typeahead/dist/jquery.typeahead.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:39	76720/76720	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:37%20GMT	https://html.cleanui.cloud/vendors/select2/dist/js/select2.full.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/select2/dist/js/select2.full.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:40	16883/16883	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:38%20GMT	https://html.cleanui.cloud/vendors/html5-form-validation/dist/jquery.validation.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/html5-form-validation/dist/jquery.validation.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:40	8185/8185	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:39%20GMT	https://html.cleanui.cloud/vendors/jquery-mask-plugin/dist/jquery.mask.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-mask-plugin/dist/jquery.mask.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:41	3580/3580	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:40%20GMT	https://html.cleanui.cloud/vendors/autosize/dist/autosize.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/autosize/dist/autosize.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:41	17568/17568	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:40%20GMT	https://html.cleanui.cloud/vendors/bootstrap-show-password/dist/bootstrap-show-password.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/bootstrap-show-password/dist/bootstrap-show-password.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:42	56879/56879	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:41%20GMT	https://html.cleanui.cloud/vendors/tempus-dominus-bs4/build/js/tempusdominus-bootstrap-4.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/tempus-dominus-bs4/build/js/tempusdominus-bootstrap-4.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:43	16651/16651	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:42%20GMT	https://html.cleanui.cloud/vendors/bootstrap-sweetalert/dist/sweetalert.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/bootstrap-sweetalert/dist/sweetalert.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:44	58862/58862	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:41%20GMT	https://html.cleanui.cloud/vendors/moment/min/moment.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/moment/min/moment.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:44	8122/8122	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:43%20GMT	https://html.cleanui.cloud/vendors/remarkable-bootstrap-notify/dist/bootstrap-notify.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/remarkable-bootstrap-notify/dist/bootstrap-notify.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
